"accuracy","capturedAt","convergenceStatus","latitude","longitude","planterCheckInId","treeUuid"
"3.216","1602111240553","NOT_CONVERGED","47.06799924","-122.93834426","1","c159ac49-eca2-45f3-be63-d2eb2005b6a8"
"3.216","1602111241550","NOT_CONVERGED","47.06800557","-122.93834446","1","c159ac49-eca2-45f3-be63-d2eb2005b6a8"
"3.216","1602111242555","CONVERGED","47.06800582","-122.93835236","1","c159ac49-eca2-45f3-be63-d2eb2005b6a8"
"3.216","1602111243531","CONVERGED","47.06799874","-122.93835733","1","c159ac49-eca2-45f3-be63-d2eb2005b6a8"
"3.216","1602111244542","CONVERGED","47.06799765","-122.93835652","1","c159ac49-eca2-45f3-be63-d2eb2005b6a8"
"3.216","1602111245545","CONVERGED","47.06799833","-122.9383484","1","c159ac49-eca2-45f3-be63-d2eb2005b6a8"
"3.216","1602111246530","null","47.0679976","-122.93834189","1","null"
"3.216","1602111247555","null","47.06799665","-122.93834085","1","null"
"3.216","1602111248550","null","47.06800005","-122.93833941","1","null"
"3.216","1602111249570","null","47.06800724","-122.93833925","1","null"
"3.216","1602111250555","NOT_CONVERGED","47.06801655","-122.93834064","1","bcb4b931-b065-4e07-9b88-c17c1e69fdd3"
"3.216","1602111251559","NOT_CONVERGED","47.06802333","-122.93834143","1","bcb4b931-b065-4e07-9b88-c17c1e69fdd3"
"3.216","1602111252560","NOT_CONVERGED","47.0680298","-122.93834014","1","bcb4b931-b065-4e07-9b88-c17c1e69fdd3"
"3.216","1602111253533","NOT_CONVERGED","47.06803477","-122.93833397","1","bcb4b931-b065-4e07-9b88-c17c1e69fdd3"
"3.216","1602111254549","CONVERGED","47.06803137","-122.93832771","1","bcb4b931-b065-4e07-9b88-c17c1e69fdd3"
"3.216","1602111255533","CONVERGED","47.068022","-122.93832732","1","bcb4b931-b065-4e07-9b88-c17c1e69fdd3"
"3.216","1602111256535","CONVERGED","47.06801114","-122.93833201","1","bcb4b931-b065-4e07-9b88-c17c1e69fdd3"
"3.216","1602111257542","CONVERGED","47.06800243","-122.93834241","1","bcb4b931-b065-4e07-9b88-c17c1e69fdd3"
"3.216","1602111258550","null","47.06800012","-122.93834701","1","null"
